url,title,type,published,price,maintenance,size,rooms,broker,address,google_maps_pin,secondary_attributes,description
https://www.portalinmobiliario.com/MLC-2244104834-departamento-en-venta-en-vina-del-mar-_JM#position=32&search_layout=grid&type=item&tracking_id=6d07c8b0-de1a-496e-a748-4b12ea122d34,Departamento En Venta En Viña Del Mar,Departamento en Venta,Publicado hace 17 días por Easyprop,UF5.600,Gastos comunes aproximados $ 170.000, 92.5 m² totales," 3 dormitorios, 2 baños",Easyprop,"Los Sargazos/jardín Del Mar, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9755401%2C-71.5413928&zoom=16&size=732x300&signature=hR-M9ztlg6SeLJ85M6trhfOe0Xo=,"Orientación: Nor-Poniente,Piscina: Sí,Admite mascotas: No,Antigüedad: 26 años,Bodegas: 1,Ascensor: Sí,Terraza: No,Estacionamientos: 1,Número de piso de la unidad: 0","Este acogedor departamento en venta cuenta con 3 dormitorios, principal en suite, 2 dormitorios secundarios que comparten 1 baño. Amplios closet en pasillos. Ambos baños con ventilación natural, dormitorios con mucha luz natural. Hall de distribución, living comedor juntos, con acceso a terraza cerrada de 5.6 m2, con vista asegurada. Cocina tradicional equipada, instalación para lavadora y mucho espacio de almacenamiento. El departamento se encuentra ubicado en sector residencial de Jardín del Mar, cercano a playa, restaurantes, cafes, conectividad a principales avenidas de Reñaca. Conserjería 24/7. 1 Estacionamiento y 1 Bodega. Edificio cuenta con jardín, piscina, sauna, lavandería, estacionamientos de visitas. Gastos comunes $ 130.000.- aprox. Contribuciones $ 135.000 cada cuota. Contactar a Claudia Gacitúa 992324771"
https://www.portalinmobiliario.com/MLC-1456293447-vendo-departamento-en-renaca-2d2b-estacionamiento-y-bodega-_JM#position=29&search_layout=grid&type=item&tracking_id=949ba15d-cd56-4e7c-ad2a-f6c7cc800f4b,Vendo Departamento En Reñaca 2d2b Estacionamiento Y Bodega,Departamento en Venta,Publicado hace 27 días,$200.000.000,Gastos comunes aproximados $ 90.000, 77 m² totales," 2 dormitorios, 2 baños",Brokers Inmobiliarios,"Vendo Departamento En Reñaca 2d2b Estacionamiento Y Bodega, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9721558%2C-71.5271914&zoom=16&size=732x300&signature=Z72YSXeI9mRokzJ-if_fkRLZDrM=,"Orientación: SO,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 15 años,Bodegas: 1,Ascensor: No,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 3","SE VENDE luminoso y amplio departamento en Reñaca, sector Salvador Vergara . Recién renovado.Departamento 2 dormitorios 2 baños, amplio living comedor, cocina tradicional con logia.Cuenta con un hall de distribución, living comedor luminoso con terraza que recorre todo el departamento, todos los ventanales son de termopanel; incluyendo los dormitorios, baño principal en suite con ventilación natural y shower door.Se considera estacionamiento en superficie y bodega.Emplazado en una excelente zona residencial de Reñaca, se encuentra cercano a supermercados, restaurantes, centros comerciales y educacionales. Acceso a la playa en 10 minutos, como al centro de Reñaca.El condominio cuenta con: Seguirida, portería y conserje 24/7, Piscina, zona de juegos infantiles.Contribuciones $ 200.000Comisión 2%+IVA"
https://www.portalinmobiliario.com/MLC-1446210639-venta-departamento-en-renaca-de-2-dormitorios-_JM#position=24&search_layout=grid&type=item&tracking_id=db7527c7-d49b-4c41-83f3-c2ba61a65a44,Venta Departamento En Reñaca De 2 Dormitorios,Departamento en Venta,Publicado hace 2 meses,UF3.400,Gastos comunes aproximados $ 110.000, 65 m² totales," 2 dormitorios, 2 baños",Viel.cl,"Balmaceda, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.971053%2C-71.53354&zoom=16&size=732x300&signature=0Wxg7owNeeYl1z98YnFfFl_VhXk=,"Orientación: Oriente-Poniente,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 27 años,Bodegas: 1,Ascensor: No,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 2","(COD-103.101)
Amplio , luminoso y seguro departamento en tradicional condominio en el centro de Reñaca. A pasos de comercio, movilizacion y cercano al borde costero.
Departamento en excelente estado de dos dormitorios, cada uno con baño y buenos closet.
Cocina tradicional con encimera, campana, calenfont y lavadora nuevos.
Living y comedor de buen tamaño con salida a una cómoda terraza vidriada con muy buen sol de tarde.
Estacionamiento y pequeña bodega subterránea.

Características:
Sup. útil:60
Sup. de terraza:5
Sup. total:65
Dorm.: 2
Baños: 2
Num. estacionamientos:1
Bodega:1

Otros:
Tipo de piso:Flotante
Tipo de departamento:Tradicional
Recepción final:Total
Orientación:Oriente-Poniente
Tipo de gas:Central
Tipo de cocina:Tradicional
Tipo de construcción:Hormigón
Tipo de ventanas:Aluminio
Tipo de muebles de cocina:Post Formado
Tipo de Aire Acondicionado:Ventana
Gastos Comunes:$ 110.000
Contribuciones:$ 35.000

Características del Edificio:
Departamentos por piso:2
Piscina:si
Año de construcción:1.996
Nº de pisos:4
Piso:2"
https://www.portalinmobiliario.com/MLC-2129381558-tejada-vende-depto-jardin-del-mar-2d2b-_JM#position=48&search_layout=grid&type=item&tracking_id=6d07c8b0-de1a-496e-a748-4b12ea122d34,Tejada Vende Depto Jardín Del Mar 2d+2b,Departamento en Venta,Publicado hace 1 año,UF7.000,Gastos comunes aproximados $ 126.000, 112 m² totales," 2 dormitorios, 2 baños",Tejada Propiedades,"Los Sargazos, Viña Del Mar, Chile, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9749615%2C-71.5351864&zoom=16&size=732x300&signature=aF2o45_WAw9stSeCauV64x90mL0=,Estacionamientos: 1,"PROPIEDAD EMPLAZADA EN JARDÍN DEL MARDEPARTAMENTO PISO ALTO REMODELADO2 DORMITORIOS AMPLIOS Y LUMINOSOS CON SALIDA A TERRAZA. 1 PRINCIPAL SUITE, CON BAÑO Y WALK IN CLOSETS.2 BAÑOS COMPLETOS, PRINCIPAL CON SHOWER DOOR Y OTRO CON TINA.1 BAÑO DE VISITAS.SALA DE ESTARLIVING COMEDOR AMPLIO.COCINA CON COMEDOR DE DIARIO Y LOGIA CERRADA.DORMITORIOS Y LIVING COMEDOR CON SALIDA A TERRAZA.1 ESTACIONAMIENTO SUBTERRÁNEO1 BODEGA.CORTINAS ROLLER DUO TODOS VENTANALES. VENTANAS TERMOPANEL, PISO FLOTANTE LIVING COMEDOR Y DORMITORIOSDEPTO. BIEN CUIDADO, SOLEADO Y LUMINOSO DEPARTAMENTO, HERMOSA VISTA AL MARDESPEJADA., UBICADO EN EXCLUSIVO SECTOR REÑACA. SUPERMERCADOS, COMERCIO,FARMACIA, CLÍNICAS Y SUPERMERCADOS CERCA, EXCELENTE CONECTIVIDAD.HERMOSOS ENTORNO CON ÁREA JARDINES, SECTOR JUEGOS INFANTILES, DOS PICINASEXTERIORES, SAUNA, SALA EJERCICIOS, DOS QUINCHOS, SALON EVENTOS, ESTACIONAMIENTOSVISITAS. 2 ASENSORESCONTROL INGRESO GUARDIA 24/7PERMITIDO MASCOTAS.GASTOS COMUNES $126.000.- CONTRIBUCIONES $159.000.-DIRECCIÓN REFERENCIAL"
https://www.portalinmobiliario.com/MLC-1438633523-primera-linea-playa-cochoa-vina-del-mar-_JM#position=41&search_layout=grid&type=item&tracking_id=8bf5ad2d-11cd-4e00-9fd7-3221b76a5714,Primera Linea Playa Cochoa - Viña Del Mar,Departamento en Venta,Publicado hace 1 año,UF12.500,, 140 m² totales," 4 dormitorios, 3 baños",Zañartu & Zañartu Propiedades,"Av Borgoño  Sn, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9547114%2C-71.5469355&zoom=16&size=732x300&signature=IeqXRbBALxm6LhYcS59wncGCxYA=,Estacionamientos: 2,"Estupendo departamento en primera linea en sector de Reñaca, frente a playa Cochoa.Gran vista.Remodelado.Amplio living-comedor.Cocina equipada.Terraza.(4 dormitorios)Dormitorio principal en suite (ventana en baño) con salida a terraza.Segundo dormitorio con salida a terraza.Tercer dormitorios.Segundo baño completo (ventana en baño)Cuarto dormitorio en suite.2 estacionamientos.Edificio con accesos controlados.PiscinasCanchas de pádel.Salas de juegos.Salas de eventos.Jardín.Quinchos.140m2 totales.120m2 útil20m2 terraza"
https://www.portalinmobiliario.com/MLC-1454281063-departamento-en-venta-primera-linea-2-dorm-2-banos-renaca-_JM#position=28&search_layout=grid&type=item&tracking_id=43fc7a07-e416-4beb-b5eb-e53e59043e63,Departamento En Venta Primera Linea 2 Dorm. 2 Baños Reñaca.,Departamento en Venta,Publicado hace 34 días,UF6.900,Gastos comunes aproximados $ 150.000, 84 m² totales," 2 dormitorios, 2 baños",Black Properties,"Avda Borgoño Frente A La Roca De Lobos Marinos, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9574259%2C-71.5495488&zoom=16&size=732x300&signature=ulIlijbzt16iSGsCjfLzo2AHm_w=,"Orientación: Nor-Poniente,Piscina: No,Admite mascotas: No,Antigüedad: 0 años,Bodegas: 1,Ascensor: No,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 0","Black Properties vende, hermoso departamento muy soleado y luminoso, en primera línea con vista panorámica al mar, ubicado muy cerca del sector 5 de Reñaca, a 7 km de casino de Viña del mar y y a 10 minutos en auto de Avenida Perú, de las playas de Viña del Mar, y a corta distancia del balneario las Salinas, además a pasos de la ruta gastronómica desde Reñaca a Concón
El departamento es de dos dormitorios el principal muy amplio y soleado con vista al mar, dos baños, cocina tradicional con muebles murales y base, living comedor amplios con maravillosa vista al mar, tiene un lindo piso de madera de ´parquet, los dormitorios tienen piso flotante, el baño principal tiene conexión a lavadora, una linda terraza abierta frente al mar.
Un estacionamiento y una bodega."
https://www.portalinmobiliario.com/MLC-1462571483-lindo-departamento-con-vista-al-mar-en-el-sector-5-de-renac-_JM#position=15&search_layout=grid&type=item&tracking_id=29e5f3b9-b673-4090-a485-c0baf4ecb5c1,¡lindo Departamento Con Vista Al Mar En El Sector 5 De Reñac,Departamento en Venta,Publicado hace 2 días,UF5.500,Gastos comunes aproximados $ 95.000, 82 m² totales," 3 dormitorios, 2 baños",Labbe Y Pollier,"El Encanto, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.964604%2C-71.545807&zoom=16&size=732x300&signature=urOFxpPImKgeqhjvLpoFcpa42_w=,"Estacionamientos: 1,Antigüedad: 23 años","Ubicado a pasos de la playa, este encantador departamento ofrece una espectacular vista al mar y una amplia terraza que te permitirá disfrutar del océano desde la comodidad de tu hogar. No solo es un lugar ideal para vivir, sino también una excelente oportunidad de inversión gracias a su ubicación privilegiada y vista panorámica, convirtiéndolo en el destino perfecto para unas vacaciones inolvidables.Características Destacadas: Vista Espectacular al Mar: Disfruta de paisajes inigualables. A Pasos de la Playa: Acceso rápido para tus momentos de relajación. 3 Dormitorios (Uno en Suite): Con salida a terraza cerrada. 2 Baños: Comodidad y funcionalidad. Cocina Americana Integrada a Amplio Living: Espacios fluidos y luminosos. Amplia Terraza: Perfecta para disfrutar del entorno marino. Edificio de 4 Pisos (Solo 2 Departamentos por Piso): Privacidad y exclusividad. Estacionamiento y Bodega Incluidos: Mayor comodidad y espacio de almacenamiento. Muebles Incluidos en la Venta: Llega e instálate sin preocupaciones.Emplazado en un edificio de 4 pisos con solo 2 departamentos por piso, este acogedor espacio ofrece la combinación perfecta de tranquilidad y conexión con la naturaleza. Las fotos son reales, no alteramos espacios ni dimensiones en nuestras imágenes para cuidar tu confianza desde el primer contacto! Contáctanos para más detalles y coordinar una visita! - KP301810 - KPD020911 -  - Publicado con KiteProp CRM Sistema Inmobiliario"
https://www.portalinmobiliario.com/MLC-1462655093-hermoso-departamento-en-venta-de-3-dormitorios-en-concon-_JM#position=6&search_layout=grid&type=item&tracking_id=2a149386-0a34-47b5-8ffb-37812ef46618,Hermoso Departamento En Venta De 3 Dormitorios En Concón.,Departamento en Venta,Publicado hace 2 días,UF10.500,, 124.39000000000001 m² totales," 3 dormitorios, 2 baños",Un Mundo De Propiedades,"Edmundo Eluchans, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9503918%2C-71.5454953&zoom=16&size=732x300&signature=fn5YTHAB9cfE3K6qnijJizXo7wg=,"Orientación: Sur-Poniente,Piscina: Sí,Admite mascotas: No,Antigüedad: 8 años,Bodegas: 1,Ascensor: No,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 0","Encantador departamento de 3 dormitorios y 2 baños, ubicado en el segundo piso con una excelente orientación norponiente, que ofrece una linda vista al mar.
Cómodos 105, 29 mts² y amplia terraza de 19,1 mts²
Cuenta con 1 estacionamiento y 1 bodega.
Espacios comunes como piscina, gimnasio, dos relajantes jacuzzis, áreas verdes y una sala de juegos para disfrutar con amigos y familiares.
Con excelente ubicación estratégica cercana a centros de salud, comercios, complejos educativos y bancos, brindando un fácil acceso a todo lo que necesario."
https://www.portalinmobiliario.com/MLC-1996349368-se-vende-departamentos-nuevos-sin-comision-con-vista-al-mar-_JM#position=7&search_layout=grid&type=item&tracking_id=ffcacd06-5b0a-431d-a029-2fd074c44102,Se Vende Departamentos Nuevos Sin Comision Con Vista Al Mar,Departamento en Venta,Publicado hace 4 meses,UF9.200,Gastos comunes aproximados $ 200.000, 80 m² totales," 2 dormitorios, 2 baños",Subiabrepatricia20220822153329,"Av. Borgoño 16180, Renaca, Concón, Chile, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9577907%2C-71.5492937&zoom=16&size=732x300&signature=eHTnCf_XU84o8HPNN66wkVjTKsE=,"Estacionamientos: 1,Bodegas: 1,Antigüedad: 0 años",DescripciónSE VENDEN ESPECTACULARES DEPARTAMENTOS NUEVOS CON MARAVILLOSA VISTA AL MARSIN COMISIONSECTOR DE COCHOA REÑACAPRIMERA LINEA2 DORMITORIOS2 BAÑOS1 ESTACIONAMIENTO1 BODEGAALTURA DE DEPARTAMENTO 240 MTSFINAS TERMINACIONESGRAN ILUMINACIONVISTA AL MARCOCINA AMERICANA CONCEPTO ABIERTOPISCINA EXTERIOR.NIVEL CUBIERTAPISCINA CLIMATIZADASALA MULTIPLEBICICLETEROGIMNASIO EQUIPADONO CUENTA CON ESTACIONAMIENTOS DE VISITASNO CONSIDERA CALEFACCION A GAS
https://www.portalinmobiliario.com/MLC-1449085441-departamento-con-amplia-y-despejada-vista-al-mar-_JM#position=12&search_layout=grid&type=item&tracking_id=4195c506-db5e-41b7-95d9-f3ab9c17805b,Departamento Con Amplia Y Despejada Vista Al Mar,Departamento en Venta,Publicado hace 7 meses,UF10.200,Gastos comunes aproximados $ 240.000, 180 m² totales," 4 dormitorios, 4 baños",Carmen Gloria Miranda Bravo.,"Bellavista 850, Viña Del Mar, Valparaíso, Chile, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9627017%2C-71.5450627&zoom=16&size=732x300&signature=6OVUKEiuOAvbBI17i-TwOFWgJw0=,"Orientación: P,Piscina: No,Admite mascotas: Sí,Antigüedad: 25 años,Bodegas: 0,Ascensor: No,Terraza: Sí,Estacionamientos: 2,Número de piso de la unidad: 4","Vendo departamento en Reñaca, Viña del Mar.Amplio departamento con vista en primera línea al Pacífico desde Valparaíso hasta Reñaca, en calle Bellavista.Interiormente se ingresa a un hall de entrada y distribución espacioso. Cuatro dormitorios; uno de ellos con un anexo de dormitorio con 1 camarote, todos con sus closet respectivos, uno de ellos en suite que corresponde al principal, el cual además tiene salida a una terraza privada con vista despejada al mar.Living separado del comedor, ambos con salida a la gran terraza de 30 mt2, con despejada y amplia vista al mar.Cocina equipada completa.En el pasillo hacia el comedor y living hay un lava copas y refrigerador en un espacio cerrado.Se vende semi-amoblado.Está en el cuarto piso.Sin ascensor.Los 2 dptos. del piso se unieron y conforman esta propiedad. Todo remodelado y moderno, en excelentes condiciones, ocupado sólo por sus dueños.GRAN OPORTUNIDAD!!!!"
https://www.portalinmobiliario.com/MLC-1448263817-cochoa-gran-vista-_JM#position=34&search_layout=grid&type=item&tracking_id=1f22176e-2d21-49a2-bbf0-d0cd82c6cbb2,"Cochoa, Gran Vista",Departamento en Venta,Publicado hace 59 días,UF12.300,Gastos comunes aproximados $ 140.000, 95 m² totales," 4 dormitorios, 2 baños",Sergio Donoso Propiedades,"Avenida Borgoño 16200 - 16500, Viña Del Mar, Concón, Chile, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9564024%2C-71.5492084&zoom=16&size=732x300&signature=tJVKn79lOwRqwMtvVPxq7NkW3IM=,"Piscina: Sí,Estacionamientos: 2,Terraza: Sí,Bodegas: 1","Amplio departamento en primera línea, panorámica vista al mar, edificio Resort, ubicado en Reñaca frente a Playa Cochoa, impecable estado, remodelado, cuenta con 4 cómodos dormitorios (principal en suite), 2 baños, amplio living comedor, cómoda terraza cerrada, bodega, estacionamiento para 2 vehículos. Equipamiento: piscina exterior, piscina temperada, sauna, jacuzzi, sala de pool, tenis, basquetball, internet, lavandería, gimnasio. Gastos comunes $140.000.-"
https://www.portalinmobiliario.com/MLC-2272024750-renaca-vista-al-mar-_JM#position=48&search_layout=grid&type=item&tracking_id=29e5f3b9-b673-4090-a485-c0baf4ecb5c1,Reñaca Vista Al Mar,Departamento en Venta,Publicado hace 2 días,UF48.000,Gastos comunes aproximados $ 1.000.000, 700 m² totales," 7 dormitorios, 6 baños",Msinmobiliario,"Reñaca Vista Al Mar, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9590791%2C-71.5446777&zoom=16&size=732x300&signature=UpuYP20bgYETEnef1rjZtKXA85g=,"Ascensor: No,Terraza: No,Estacionamientos: 9,Bodegas: 3,Piscina: Sí,Admite mascotas: No,Número de piso de la unidad: 0","SE VENDE GRAN DEPARTAMENTO CON VISTA AL MAR EN REÑACA700 mtsUF  48.000 + 2% ComisiónHall de entrada7 DormitoriosDormitorio principal en suite, con vista Amplio walking closet abierto con luz natural Baño completo, con muebles de madera importados ducha , jacuzzi, wc separados.6 Baños Tres dormitorios con baño completoDos dormitorios sin ducha.ComedorLiving con vista al marCocina con vista totalmente equipada con isla , doble horno empotrada , lava vajillas, encimera a inducción eléctrica de cinco quemadores.Comedor de diario para seis personas.Logia o zona de lavado con luz naturalSala multiusos con vista al mar.Zona de escritorio con estantería.Pieza y baño de servicio .Baño de visitas.Dos salas de estar, una cerrada y otra abierta. Closet de pasillos y de ropa blanca.9 Estacionamientos subterraneos3 BodegasDécimo pisoCerca de restaurantes,  supermercados y colegios. 2 Ascensores ( hasta el departamento )Todo el departamento tiene pisos de madera, calefacción por losa radiante y Termopanel.El edificio cuenta con seguridad las  24 horas Piscinas cubiertas y al aire libre, sauna, gimnasio etc.Contribuciones 1.500.000 aprox. (cada 4 meses)Gastos comunes 1.000.000 aprox.Contacto: Mónica"
https://www.portalinmobiliario.com/MLC-2129911240-departamento-nuevo-renaca-1d1b1e1b-_JM#position=12&search_layout=grid&type=item&tracking_id=0fb1080a-a038-4f69-9bc1-7dc8c4ba09cb,Departamento Nuevo Reñaca 1d1b1e1b,Departamento en Venta,Publicado hace 2 meses,UF3.880,Gastos comunes aproximados $ 80.000, 46.12 m² totales," 1 dormitorio, 1 baño",Rb Propiedades,"Los Mirlos 1 - 300, Viña Del Mar, Chile, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.956768%2C-71.5434862&zoom=16&size=732x300&signature=q7F-parfXEj3vXDVsiQAJGxKaVM=,"Orientación: NO,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 1 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 16","Departamento de un dormitorio y un baño con amplia terraza de 11m2.Finas terminaciones y vista parcial al mar (Poniente) con vista despejada a Los Pinos (Oriente)Departamento incluye estacionamiento y bodega, entrega inmediata."
https://www.portalinmobiliario.com/MLC-1420554557-jardin-del-mar-departamento-con-vista-al-mar-en-altura-_JM#position=12&search_layout=grid&type=item&tracking_id=013ef8cf-55c5-48f2-8242-b319a431f197,Jardín Del Mar. Departamento Con Vista Al Mar En Altura.,Departamento en Venta,Publicado hace 5 meses por Ehrenfeld Propiedades,UF4.890,, 95 m² totales," 3 dormitorios, 2 baños",Ehrenfeld Propiedades,"Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9807104%2C-71.5310899&zoom=16&size=732x300&signature=CtgZbNd7Ye0zmwLWaHEerxVzfSk=,"Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Bodegas: 0,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 0 años","Ehrenfeld Propiedades vende y/o arrienda con compromiso de compra:Luminoso departamento con vista en altura al mar, ubicado en el mejor sector de Jardín del Mar, dentro de un condominio con acceso controlado y cercano a servicios y locomoción.Departamento de 3 dormitorios y 2 baños (uno de ellos en suite), cocina americana y equipada, living con salida a una amplia terraza abierta con una vista increíble a la bahía de Reñaca.Dimensiones:Sup. Útil: 87 m2.Sup. Terraza: 8 m2.Sup. Total: 95 m2.Características:Orientación: Nor-poniente.Piso de porcelanato en living-comedor, cocina y terraza, cerámica en baños y alfombra en todos los dormitorios.Encimera a gas y horno eléctrico.Conexión a lavadora.Comedor de vidrio incorporado.1 Estacionamiento techado.No tiene Bodega.Gastos comunes: $110.000 aprox.Equipamiento condominio:Piscinas tipo resort con toboganes (3).Gimnasio.Áreas verdes.Quinchos.Cancha de Fútbol.Sala de eventos.Lavandería.Conserje 24/7.Estacionamiento de visitas."
https://www.portalinmobiliario.com/MLC-1942874954-departamento-en-venta-de-3-dorm-en-vina-del-mar-_JM#position=32&search_layout=grid&type=item&tracking_id=9ca40b80-5204-4abe-b703-19f1413466e6,Departamento En Venta De 3 Dorm. En Viña Del Mar,Departamento en Venta,Publicado hace 5 meses,UF7.100,Gastos comunes aproximados $ 180.000, 91 m² totales," 3 dormitorios, 2 baños",Nexxos,"Avenida Edmundo Eluchans 2305, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9542189%2C-71.5442264&zoom=16&size=732x300&signature=jq02UDzv8kH1c1dhCcftEDqEpV0=,"Orientación: Sur-Poniente,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 7 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 14","Venta departamento de 3 dormitorios y dos baños en Reñaca, Viña del Mar

Hermoso departamento con inmejorable vista a la playa Cochoa, ubicado en avenida Edmundo Eluchans de Reñaca, comuna de Viña del Mar, con accesos controlados y conserjería las 24 horas del día.

El departamento, de 79 metros cuadrados útiles y 12 metros cuadrados de terraza cerrada con sistema vista libre, construido el año 2017, cuenta con 3 dormitorios amplios todos con closet, principal en suite, estacionamiento y bodega, cómodo y funcional living, cocina separada amoblada full eléctrica, logia y ventanales termopanel.

Se encuentra cerca de centros comerciales, clínica, oficinas, supermercados, minimarket, gimnasios y estación de servicio con fácil acceso a locomoción colectiva, frente a un extenso y moderno parque.

El edificio cuenta con piscina al aire libre y piscina temperada, sala de eventos, estacionamiento de visitas, lavandería, sauna y jacuzzi, gimnasio y quincho para otorgar el máximo confort a los habitantes para vivir, descansar y divertirse en forma segura y alegre."
https://www.portalinmobiliario.com/MLC-2220224968-vista-desde-renaca-departamento-3-dormitorios-2-banos-_JM#position=33&search_layout=grid&type=item&tracking_id=19626fe5-9b86-4012-9866-be6a004c4a89,"Vista Desde Reñaca, Departamento 3 Dormitorios, 2 Baños",Departamento en Venta,Publicado hace 2 años,UF8.000,Gastos comunes aproximados $ 90.000, 80 m² totales," 3 dormitorios, 3 baños",Marconi Propiedades,"Santa Luisa 155, Viña Del Mar, Chile, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9699522%2C-71.5417368&zoom=16&size=732x300&signature=NKQ8B7BpUIB4X3cNmXpu1Jn2o08=,"Orientación: SP,Piscina: Sí,Estacionamientos: 1,Ascensor: Sí,Terraza: Sí,Bodegas: 1","3 Dormitorios, 2 Baños, Terraza, Cocina, Logia, Estacionamiento y Bodega.Vista Sur Poniente clásica despejada desde Reñaca.Departamento en Excelente estado.Edificio Equipado con Piscinas y Espacios Comunes.Gastos comunes $90.000.- aproximados.Contribuciones cuota $ 140.000.-Coordinar visitas o mayor información o fotos solicitar por WhatsApp 997116836 o email"
https://www.portalinmobiliario.com/MLC-1442288797-departamento-duplex-1403-en-venta-de-3-dorm-en-vina-del-mar-_JM#position=44&search_layout=grid&type=item&tracking_id=71223ac7-95fe-42c4-bda8-b04087db2790,Departamento Duplex 1403 En Venta De 3 Dorm. En Viña Del Mar,Departamento en Venta,Publicado hace 2 meses,UF10.590,, 244 m² totales," 3 dormitorios, 4 baños",Asesoriaseinversionesmywl,"Calle Lesonia 463 Reñaca - Viña Del Mar Depto 1403., Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9787567%2C-71.5341662&zoom=16&size=732x300&signature=5eJ3z5VugrsM4K9OdwSyy-LT1_E=,"Orientación: Nor-Oriente,Piscina: Sí,Admite mascotas: Sí,Antigüedad: 11 años,Bodegas: 1,Ascensor: Sí,Terraza: Sí,Estacionamientos: 1,Número de piso de la unidad: 14","MW VENDE

Departamente sin uso del Edificio Parque Lesonia, el cual se emplaza en acera norte de Calle Lesonia 463, sector residencial
de Jardines del Mar, Reñaca. Conjunto cuenta con un total de 14 pisos más mansarda, con acceso controlado, piscina, laguna, gimnasio y sala multiuso.
Departamento corresponde a tipología dúplex, posee orientación nort-oriente con vistas parciales hacia la costa y parte de Reñaca, en primer nivel cuenta
con una superficie útil de 107m2, desarrollando un programa de living, comedor, cocina, logia, 1 baño de servicio, 2 dormitorios y 2 baños, en nivel de
mansarda cuenta con una superficie de 84,9m2 en la cual se encuentra dormitorio con baño en suite y sala de estar, ambos niveles cuentan con amplias
terrazas abiertas. Bajo el mismo rol se encuentra asociado el estacionamiento N°3 ubicado en nivel de acceso del edificio. Estructura principal en Hormigón
armado calidad media superior del año 2012, Terminaciones en buen estado de conservación y acorde al meracado observado en el sector.


Para Información y visitas contactar a Francisco Vidal 
9-53341174
974973853
fvidalht@gmail.com
bmanginimwgestion.cl"
